fecha,nivel_m,caudal_m3s,desbordamiento,lluvia,lluvia_mm,nivel_interpolado,caudal_interpolado,lluvia_interpolada,dato_original_completo,municipio_Arroyo,municipio_Asco,municipio_Castejon,municipio_Logroño,municipio_Mendavia,municipio_Miranda del Ebro,municipio_Palazuelos,municipio_Reinosa-Nestares,municipio_Riosequillo,municipio_Tortosa,municipio_Tudela,municipio_Zaragoza
2024-06-05,1.52,40.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-06-06,1.54,41.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-06-07,1.5,38.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-06-08,1.47,36.0,,7.6,7.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-06-09,1.82,64.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-06-10,1.7,53.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-06-11,1.7,53.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-06-12,1.55,42.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-06-13,1.49,38.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-06-14,1.46,36.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-06-15,1.41,32.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-06-16,1.36,29.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-06-17,1.4,32.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-06-18,1.45,35.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-06-19,1.44,34.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-06-20,1.57,43.0,,30.2,30.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-06-21,1.81,63.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-06-22,1.74,57.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-06-23,1.62,47.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-06-24,1.6,45.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-06-25,1.57,43.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-06-26,1.52,40.0,,0.2,0.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-06-27,1.55,42.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-06-28,1.73,56.0,,9.2,9.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-06-29,1.64,48.0,,0.8,0.8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-06-30,1.64,48.0,,1.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-07-01,1.6,45.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-07-02,1.5,38.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-07-03,1.54,41.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-07-04,1.58,44.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-07-05,1.49,38.0,,9.4,9.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-07-06,1.61,46.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-07-07,1.69,53.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-07-08,1.55,42.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-07-09,1.53,40.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-07-10,1.48,37.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-07-11,1.46,36.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-07-12,1.46,36.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-07-13,1.52,40.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-07-14,1.55,42.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-07-15,1.53,40.0,,0.2,0.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-07-16,1.51,39.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-07-17,1.48,37.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-07-18,1.49,38.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-07-19,1.52,40.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-07-20,1.48,37.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-07-21,1.47,36.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-07-22,1.48,37.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-07-23,1.57,43.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-07-24,1.55,42.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-07-25,1.49,38.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-07-26,1.48,37.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-07-27,1.49,38.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-07-28,1.5,38.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-07-29,1.54,41.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-07-30,1.58,44.0,,0.8,0.8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-07-31,1.64,48.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-08-01,1.55,42.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-08-02,1.45,35.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-08-03,1.44,34.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-08-04,1.44,34.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-08-05,1.44,34.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-08-06,1.49,38.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-08-07,1.49,38.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-08-08,1.49,38.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-08-09,1.46,36.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-08-10,1.47,36.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-08-11,1.49,38.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-08-12,1.48,37.0,,3.6,3.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-08-13,1.52,40.0,,10.8,10.8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-08-14,2.06,87.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-08-15,2.06,87.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-08-16,1.5,38.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-08-17,1.42,33.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-08-18,1.34,28.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-08-19,1.29,25.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-08-20,1.47,36.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-08-21,1.54,41.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-08-22,1.52,40.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-08-23,1.53,40.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-08-24,1.55,42.0,,0.4,0.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-08-25,1.58,44.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-08-26,1.54,41.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-08-27,1.47,36.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-08-28,1.46,36.0,,2.6,2.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-08-29,1.55,42.0,,13.4,13.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-08-30,1.68,52.0,,5.2,5.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-08-31,1.71,54.0,,5.8,5.8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-09-01,2.19,103.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-09-02,2.31,120.0,,28.0,28.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-09-03,2.34,124.0,,1.8,1.8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-09-04,2.27,114.0,,0.6,0.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-09-05,1.73,56.0,,3.6,3.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-09-06,2.33,122.0,,3.6,3.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-09-07,2.84,202.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-09-08,2.39,131.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-09-09,2.07,88.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-09-10,1.71,54.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-09-11,1.6,45.0,,0.8,0.8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-09-12,1.53,40.0,,0.2,0.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-09-13,1.67,51.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-09-14,1.69,53.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-09-15,1.77,59.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-09-16,1.74,57.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-09-17,1.53,40.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-09-18,1.45,35.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-09-19,1.46,36.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-09-20,1.49,38.0,,9.0,9.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-09-21,1.75,58.0,,50.2,50.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-09-22,3.19,271.0,,1.2,1.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-09-23,3.05,241.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-09-24,2.26,113.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-09-25,1.98,79.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-09-26,1.78,60.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-09-27,1.73,56.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-09-28,1.75,58.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-09-29,1.74,57.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-09-30,1.64,48.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-10-01,1.66,49.98,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-10-02,1.67,50.827,,14.6,14.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-10-03,2.53,152.22,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-10-04,2.54,153.76,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-10-05,2.3,118.269,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-10-06,2.01,81.895,,7.2,7.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-10-07,1.9,71.0,,2.8,2.8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-10-08,2.01,81.895,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-10-09,2.41,133.74,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-10-10,2.53,152.22,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-10-11,2.63,167.62,,0.4,0.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-10-12,2.53,152.22,,0.4,0.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-10-13,2.29,116.876,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-10-14,2.14,95.979,,0.2,0.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-10-15,1.98,78.924,,5.2,5.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-10-16,2.0,80.905,,34.0,34.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-10-17,2.39,130.807,,2.4,2.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-10-18,4.21,527.334,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-10-19,3.93,447.478,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-10-20,3.31,296.96,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-10-21,2.76,187.856,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-10-22,2.51,149.14,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-10-23,2.29,116.876,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-10-24,2.18,101.552,,0.2,0.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-10-25,2.17,100.159,,15.0,15.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-10-26,3.22,277.52,,4.4,4.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-10-27,4.03,474.162,,1.6,1.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-10-28,3.39,314.24,,0.6,0.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-10-29,3.4,316.4,,2.0,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-10-30,2.94,219.464,,25.8,25.8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-10-31,3.14,260.24,,0.4,0.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-11-01,2.99,228.244,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-11-02,2.74,184.56,,2.0,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-11-03,2.52,150.68,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-11-04,2.39,130.807,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-11-05,2.3,118.269,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-11-06,2.28,115.483,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-11-07,2.2,104.338,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-11-08,2.16,98.766,,0.4,0.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-11-09,2.18,101.552,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-11-10,2.17,100.159,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-11-11,2.09,89.819,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-11-12,2.2,104.338,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-11-13,2.25,111.303,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-11-14,2.29,116.876,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-11-15,2.3,118.269,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-11-16,2.21,105.731,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-11-17,2.17,100.159,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-11-18,2.08,88.829,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-11-19,2.07,87.838,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-11-20,2.06,86.848,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-11-21,2.06,86.848,,3.2,3.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-11-22,2.3,118.269,,0.2,0.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-11-23,2.54,153.76,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-11-24,2.53,152.22,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-11-25,2.29,116.876,,2.0,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-11-26,2.6,163.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-11-27,2.66,172.24,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-11-28,2.55,155.3,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-11-29,2.44,138.36,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-11-30,2.26,112.697,,0.2,0.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-01,2.22,107.124,,1.8,1.8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-02,2.2,104.338,,1.4,1.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-03,2.16,98.766,,5.4,5.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-04,2.28,115.483,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-05,2.14,95.979,,0.6,0.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-06,2.2,104.338,,0.2,0.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-07,2.52,150.68,,2.0,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-08,3.95,452.57,,2.8,2.8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-09,6.45,1500.7,,0.8,0.8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-10,6.65,1610.4,,0.2,0.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-11,5.96,1244.16,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-12,4.9,757.8,,0.4,0.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-13,3.95,454.99,,0.2,0.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-14,3.54,370.448,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-15,3.5,362.2,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-16,3.76,415.812,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-17,3.64,391.068,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-18,3.42,346.648,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-19,3.24,311.656,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-20,3.65,393.13,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-21,3.9,444.68,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-22,3.56,374.572,,0.4,0.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-23,3.93,450.866,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-24,4.5,613.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-25,4.5,613.0,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-26,4.42,589.368,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-27,3.92,448.804,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-28,3.59,380.758,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-29,3.21,305.824,,0.2,0.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-30,3.01,266.944,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024-12-31,2.94,254.464,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-01,2.75,221.1,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-02,2.66,207.24,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-03,2.59,196.46,,1.8,1.8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-04,2.72,216.48,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-05,2.85,238.66,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-06,2.72,216.48,,3.4,3.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-07,2.72,216.48,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-08,2.7,213.4,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-09,2.63,202.62,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-10,2.59,196.46,,5.2,5.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-11,2.55,190.3,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-12,3.1,284.44,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-13,3.32,327.208,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-14,3.28,319.432,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-15,2.92,250.952,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-16,2.73,218.02,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-17,2.71,214.94,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-18,2.68,210.32,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-19,2.59,196.46,,3.2,3.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-20,2.58,194.92,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-21,2.48,179.52,,0.2,0.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-22,2.42,170.28,,0.2,0.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-23,2.33,155.879,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-24,2.53,187.22,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-25,2.59,196.46,,1.2,1.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-26,2.93,252.708,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-27,2.96,257.976,,0.4,0.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-28,3.5,362.2,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-29,3.51,364.262,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-30,3.55,372.51,,0.2,0.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2025-01-31,6.14,1337.64,,0.2,0.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2025-02-01,6.18,1358.68,,0.2,0.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2025-02-02,4.98,786.76,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2025-02-03,4.36,571.644,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2025-02-04,3.87,438.494,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2025-02-05,3.65,393.13,,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
