fecha,nivel (m),caudal (m³/s),desbordamiento,lluvia,lluvia_mm,municipio,nivel_interpolado,caudal_interpolado,lluvia_interpolada,dato_original_completo
2025-04-21,0.22,1.088,0.0,15.2,15.2,Arroyo,0,0,0,1
2025-04-22,0.22,1.087,0.0,0.2,0.2,Arroyo,0,0,0,1
2025-04-23,0.22,1.088,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-04-24,0.22,1.088,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-04-25,0.22,1.088,0.0,0.8,0.8,Arroyo,0,0,0,1
2025-04-26,0.22,1.088,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-04-27,0.22,1.088,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-04-28,0.22,1.088,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-04-29,0.22,1.088,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-04-30,0.22,1.088,0.0,3.4,3.4,Arroyo,0,0,0,1
2025-05-01,0.22,1.088,0.0,9.0,9.0,Arroyo,0,0,0,1
2025-05-02,0.222,1.105,0.0,4.0,4.0,Arroyo,0,0,0,1
2025-05-03,0.22,1.088,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-05-04,0.22,1.088,0.0,3.0,3.0,Arroyo,0,0,0,1
2025-05-05,0.22,1.088,0.0,3.4,3.4,Arroyo,0,0,0,1
2025-05-06,0.22,1.088,0.0,0.6,0.6,Arroyo,0,0,0,1
2025-05-07,0.22,1.088,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-05-08,0.22,1.088,0.0,0.4,0.4,Arroyo,0,0,0,1
2025-05-09,0.227,1.154,0.0,6.6,6.6,Arroyo,0,0,0,1
2025-05-10,0.23,1.182,0.0,7.4,7.4,Arroyo,0,0,0,1
2025-05-11,0.23,1.182,0.0,0.4,0.4,Arroyo,0,0,0,1
2025-05-12,0.23,1.182,0.0,4.6,4.6,Arroyo,0,0,0,1
2025-05-13,0.23,1.182,0.0,5.8,5.8,Arroyo,0,0,0,1
2025-05-14,0.232,1.203,0.0,19.8,19.8,Arroyo,0,0,0,1
2025-05-15,0.234,1.219,0.0,1.0,1.0,Arroyo,0,0,0,1
2025-05-16,0.23,1.182,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-05-17,0.23,1.182,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-05-18,0.23,1.182,0.0,2.6,2.6,Arroyo,0,0,0,1
2025-05-19,0.23,1.182,0.0,0.2,0.2,Arroyo,0,0,0,1
2025-05-20,0.23,1.182,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-05-21,0.24,1.277,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-05-22,0.24,1.276,0.0,0.2,0.2,Arroyo,0,0,0,1
2025-05-23,0.24,1.276,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-05-24,0.24,1.276,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-05-25,0.24,1.276,0.0,2.6,2.6,Arroyo,0,0,0,1
2025-05-26,0.24,1.276,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-05-27,0.24,1.276,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-05-28,0.24,1.276,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-05-29,0.24,1.276,0.0,,,Arroyo,0,0,0,0
2025-05-30,0.24,1.276,0.0,3.4,3.4,Arroyo,0,0,0,1
2025-05-31,0.24,1.276,0.0,0.6,0.6,Arroyo,0,0,0,1
2025-06-01,0.24,1.276,0.0,1.2,1.2,Arroyo,0,0,0,1
2025-06-02,0.236,1.237,0.0,1.2,1.2,Arroyo,0,0,0,1
2025-06-03,0.23,1.182,0.0,0.2,0.2,Arroyo,0,0,0,1
2025-06-04,0.23,1.182,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-06-05,0.25,1.368,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-06-06,0.26,1.465,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-06-07,0.26,1.463,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-06-08,0.26,1.463,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-06-09,0.26,1.463,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-06-10,0.26,1.463,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-06-11,0.272,1.583,0.0,1.0,1.0,Arroyo,0,0,0,1
2025-06-12,0.286,1.728,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-06-13,0.25,1.37,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-06-14,0.25,1.37,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-06-15,0.25,1.37,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-06-16,0.25,1.37,0.0,0.2,0.2,Arroyo,0,0,0,1
2025-06-17,0.25,1.37,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-06-18,0.25,1.37,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-06-19,0.25,1.37,0.0,0.8,0.8,Arroyo,0,0,0,1
2025-06-20,0.314,2.049,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-06-21,0.43,3.308,0.0,5.2,5.2,Arroyo,0,0,0,1
2025-06-22,0.43,3.308,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-06-23,0.547,5.872,0.0,1.6,1.6,Arroyo,0,0,0,1
2025-06-24,0.622,7.598,0.0,12.8,12.8,Arroyo,0,0,0,1
2025-06-25,0.592,6.573,0.0,1.4,1.4,Arroyo,0,0,0,1
2025-06-26,0.6,6.791,0.0,0.2,0.2,Arroyo,0,0,0,1
2025-06-27,0.6,6.791,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-06-28,0.584,7.401,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-06-29,0.43,3.306,0.0,2.8,2.8,Arroyo,0,0,0,1
2025-06-30,0.572,7.093,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-07-01,0.759,13.41,0.0,1.6,1.6,Arroyo,0,0,0,1
2025-07-02,0.755,13.156,0.0,0.4,0.4,Arroyo,0,0,0,1
2025-07-03,0.718,11.252,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-07-04,0.72,11.37,0.0,0.2,0.2,Arroyo,0,0,0,1
2025-07-05,0.714,11.08,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-07-06,0.708,10.726,0.0,0.2,0.2,Arroyo,0,0,0,1
2025-07-07,0.645,8.403,0.0,0.8,0.8,Arroyo,0,0,0,1
2025-07-08,0.64,8.44,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-07-09,0.641,8.487,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-07-10,0.642,8.494,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-07-11,0.642,8.507,0.0,12.8,12.8,Arroyo,0,0,0,1
2025-07-12,0.522,6.581,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-07-13,0.304,2.509,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-07-14,0.24,1.276,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-07-15,0.344,3.683,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-07-16,0.462,5.224,0.0,0.2,0.2,Arroyo,0,0,0,1
2025-07-17,0.587,6.812,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-07-18,0.615,7.647,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-07-19,0.64,8.42,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-07-20,0.625,7.768,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-07-21,0.61,7.146,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-07-22,0.64,8.444,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-07-23,0.641,8.446,0.0,0.6,0.6,Arroyo,0,0,0,1
2025-07-24,0.641,8.468,0.0,3.4,3.4,Arroyo,0,0,0,1
2025-07-25,0.64,8.437,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-07-26,0.64,8.439,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-07-27,0.626,7.799,0.0,0.8,0.8,Arroyo,0,0,0,1
2025-07-28,0.61,7.146,0.0,0.6,0.6,Arroyo,0,0,0,1
2025-07-29,0.64,8.442,0.0,0.2,0.2,Arroyo,0,0,0,1
2025-07-30,0.641,8.446,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-07-31,0.64,8.444,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-08-01,0.641,8.46,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-08-02,0.641,8.448,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-08-03,0.626,7.806,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-08-04,0.61,7.146,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-08-05,0.642,8.512,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-08-06,0.642,8.512,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-08-07,0.642,8.505,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-08-08,0.642,8.496,0.0,0.2,0.2,Arroyo,0,0,0,1
2025-08-09,0.642,8.503,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-08-10,0.627,7.85,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-08-11,0.614,7.294,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-08-12,0.647,8.701,0.0,0.2,0.2,Arroyo,0,0,0,1
2025-08-13,0.649,8.76,0.0,2.4,2.4,Arroyo,0,0,0,1
2025-08-14,0.65,8.789,0.0,0.2,0.2,Arroyo,0,0,0,1
2025-08-15,0.65,8.788,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-08-16,0.65,8.789,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-08-17,0.635,8.122,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-08-18,0.62,7.501,0.0,0.4,0.4,Arroyo,0,0,0,1
2025-08-19,0.65,8.822,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-08-20,0.65,8.825,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-08-21,0.651,8.852,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-08-22,0.652,8.908,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-08-23,0.652,8.892,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-08-24,0.636,8.192,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-08-25,0.62,7.501,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-08-26,0.65,8.797,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-08-27,0.645,8.62,0.0,2.4,2.4,Arroyo,0,0,0,1
2025-08-28,0.642,8.501,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-08-29,0.641,8.469,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-08-30,0.64,8.411,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-08-31,0.625,7.781,0.0,8.0,8.0,Arroyo,0,0,0,1
2025-09-01,0.61,7.146,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-09-02,0.642,8.517,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-09-03,0.64,8.44,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-09-04,0.641,8.492,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-09-05,0.642,8.521,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-09-06,0.641,8.492,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-09-07,0.625,7.796,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-09-08,0.61,7.146,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-09-09,0.642,8.555,0.0,0.4,0.4,Arroyo,0,0,0,1
2025-09-10,0.641,8.457,0.0,1.0,1.0,Arroyo,0,0,0,1
2025-09-11,0.641,8.448,0.0,0.4,0.4,Arroyo,0,0,0,1
2025-09-12,0.644,8.608,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-09-13,0.64,8.429,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-09-14,0.626,7.824,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-09-15,0.632,7.922,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-09-16,0.65,8.566,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-09-17,0.65,8.566,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-09-18,0.65,8.566,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-09-19,0.637,8.115,0.0,4.8,4.8,Arroyo,0,0,0,1
2025-09-20,0.63,7.856,0.0,12.0,12.0,Arroyo,0,0,0,1
2025-09-21,0.63,7.856,0.0,1.2,1.2,Arroyo,0,0,0,1
2025-09-22,0.619,7.453,0.0,7.8,7.8,Arroyo,0,0,0,1
2025-09-23,0.593,6.612,0.0,4.8,4.8,Arroyo,0,0,0,1
2025-09-24,0.58,6.197,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-09-25,0.584,6.337,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-09-26,0.58,6.197,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-09-27,0.58,6.197,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-09-28,0.58,6.197,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-09-29,0.58,6.197,0.0,0.2,0.2,Arroyo,0,0,0,1
2025-09-30,0.58,6.197,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-10-01,0.58,6.197,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-10-02,0.58,6.197,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-10-03,0.58,6.197,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-10-04,0.58,6.197,0.0,0.2,0.2,Arroyo,0,0,0,1
2025-10-05,0.58,6.197,0.0,0.6,0.6,Arroyo,0,0,0,1
2025-10-06,0.58,6.197,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-10-07,0.58,6.197,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-10-08,0.58,6.2,0.0,0.2,0.2,Arroyo,0,0,0,1
2025-10-09,0.608,7.128,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-10-10,0.64,8.211,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-10-11,0.64,8.211,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-10-12,0.64,8.211,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-10-13,0.64,8.211,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-10-14,0.64,8.211,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-10-15,0.64,8.211,0.0,0.2,0.2,Arroyo,0,0,0,1
2025-10-16,0.64,8.211,0.0,0.2,0.2,Arroyo,0,0,0,1
2025-10-17,0.64,8.211,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-10-18,0.64,8.211,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-10-19,0.64,8.211,0.0,2.0,2.0,Arroyo,0,0,0,1
2025-10-20,0.624,7.656,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-10-21,0.61,7.146,0.0,0.6,0.6,Arroyo,0,0,0,1
2025-10-22,0.61,7.146,0.0,6.0,6.0,Arroyo,0,0,0,1
2025-10-23,0.61,7.146,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-10-24,0.632,7.933,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-10-25,0.664,9.046,0.0,0.2,0.2,Arroyo,0,0,0,1
2025-10-26,0.663,9.035,0.0,0.6,0.6,Arroyo,0,0,0,1
2025-10-27,0.632,7.908,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-10-28,0.61,7.146,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-10-29,0.61,7.146,0.0,0.4,0.4,Arroyo,0,0,0,1
2025-10-30,0.61,7.146,0.0,0.2,0.2,Arroyo,0,0,0,1
2025-10-31,0.605,7.025,0.0,9.8,9.8,Arroyo,0,0,0,1
2025-11-01,0.61,7.146,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-11-02,0.61,7.146,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-11-03,0.61,7.146,0.0,0.2,0.2,Arroyo,0,0,0,1
2025-11-04,0.61,7.146,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-11-05,0.61,7.146,0.0,2.0,2.0,Arroyo,0,0,0,1
2025-11-06,0.61,7.146,0.0,1.0,1.0,Arroyo,0,0,0,1
2025-11-07,0.61,7.146,0.0,7.2,7.2,Arroyo,0,0,0,1
2025-11-08,0.61,7.146,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-11-09,0.61,7.146,0.0,0.2,0.2,Arroyo,0,0,0,1
2025-11-10,0.61,7.146,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-11-11,0.599,6.799,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-11-12,0.58,6.197,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-11-13,0.58,6.197,0.0,19.0,19.0,Arroyo,0,0,0,1
2025-11-14,0.58,6.197,0.0,4.0,4.0,Arroyo,0,0,0,1
2025-11-15,0.58,6.197,0.0,6.4,6.4,Arroyo,0,0,0,1
2025-11-16,0.58,6.197,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-11-17,0.58,6.197,0.0,1.4,1.4,Arroyo,0,0,0,1
2025-11-18,0.58,6.197,0.0,0.2,0.2,Arroyo,0,0,0,1
2025-11-19,0.58,6.197,0.0,12.2,12.2,Arroyo,0,0,0,1
2025-11-20,0.58,6.197,0.0,12.4,12.4,Arroyo,0,0,0,1
2025-11-21,0.439,4.022,0.0,11.6,11.6,Arroyo,0,0,0,1
2025-11-22,0.27,1.557,0.0,17.8,17.8,Arroyo,0,0,0,1
2025-11-23,0.27,1.557,0.0,0.8,0.8,Arroyo,0,0,0,1
2025-11-24,0.273,1.584,0.0,13.8,13.8,Arroyo,0,0,0,1
2025-11-25,0.276,1.609,0.0,20.8,20.8,Arroyo,0,0,0,1
2025-11-26,0.28,1.651,0.0,4.0,4.0,Arroyo,0,0,0,1
2025-11-27,0.28,1.651,0.0,0.2,0.2,Arroyo,0,0,0,1
2025-11-28,0.28,1.651,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-11-29,0.28,1.651,0.0,5.6,5.6,Arroyo,0,0,0,1
2025-11-30,0.28,1.651,0.0,1.0,1.0,Arroyo,0,0,0,1
2025-12-01,0.28,1.649,0.0,2.4,2.4,Arroyo,0,0,0,1
2025-12-02,0.28,1.651,0.0,0.2,0.2,Arroyo,0,0,0,1
2025-12-03,0.28,1.651,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-12-04,0.28,1.651,0.0,12.2,12.2,Arroyo,0,0,0,1
2025-12-05,0.28,1.651,0.0,0.2,0.2,Arroyo,0,0,0,1
2025-12-06,0.28,1.651,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-12-07,0.28,1.651,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-12-08,0.28,1.651,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-12-09,0.28,1.651,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-12-10,0.28,1.651,0.0,0.6,0.6,Arroyo,0,0,0,1
2025-12-11,0.28,1.651,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-12-12,0.28,1.651,0.0,0.8,0.8,Arroyo,0,0,0,1
2025-12-13,0.28,1.651,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-12-14,0.28,1.651,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-12-15,0.28,1.651,0.0,0.4,0.4,Arroyo,0,0,0,1
2025-12-16,0.28,1.651,0.0,1.2,1.2,Arroyo,0,0,0,1
2025-12-17,0.28,1.651,0.0,,,Arroyo,0,0,0,0
2025-12-18,0.28,1.651,0.0,3.2,3.2,Arroyo,0,0,0,1
2025-12-19,0.28,1.651,0.0,10.6,10.6,Arroyo,0,0,0,1
2025-12-20,0.28,1.651,0.0,6.2,6.2,Arroyo,0,0,0,1
2025-12-21,0.28,1.651,0.0,3.0,3.0,Arroyo,0,0,0,1
2025-12-22,0.28,1.651,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-12-23,0.28,1.651,0.0,1.2,1.2,Arroyo,0,0,0,1
2025-12-24,0.28,1.651,0.0,2.0,2.0,Arroyo,0,0,0,1
2025-12-25,0.28,1.651,0.0,0.4,0.4,Arroyo,0,0,0,1
2025-12-26,0.28,1.651,0.0,2.4,2.4,Arroyo,0,0,0,1
2025-12-27,0.28,1.651,0.0,0.2,0.2,Arroyo,0,0,0,1
2025-12-28,0.28,1.651,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-12-29,0.28,1.651,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-12-30,0.28,1.651,0.0,0.0,0.0,Arroyo,0,0,0,1
2025-12-31,0.28,1.651,0.0,0.0,0.0,Arroyo,0,0,0,1
2026-01-01,0.28,1.651,0.0,0.4,0.4,Arroyo,0,0,0,1
2026-01-02,0.28,1.651,0.0,2.8,2.8,Arroyo,0,0,0,1
2026-01-03,0.28,1.651,0.0,1.0,1.0,Arroyo,0,0,0,1
2026-01-04,0.28,1.651,0.0,0.4,0.4,Arroyo,0,0,0,1
2026-01-05,0.28,1.651,0.0,0.0,0.0,Arroyo,0,0,0,1
2026-01-06,0.28,1.651,0.0,0.8,0.8,Arroyo,0,0,0,1
2026-01-07,0.28,1.651,0.0,3.8,3.8,Arroyo,0,0,0,1
2026-01-08,0.28,1.651,0.0,0.4,0.4,Arroyo,0,0,0,1
2026-01-09,0.28,1.651,0.0,0.0,0.0,Arroyo,0,0,0,1
2026-01-10,0.28,1.651,0.0,0.0,0.0,Arroyo,0,0,0,1
2026-01-11,0.28,1.651,0.0,0.0,0.0,Arroyo,0,0,0,1
2026-01-12,0.267,1.533,0.0,0.0,0.0,Arroyo,0,0,0,1
2026-01-13,0.281,1.742,0.0,0.2,0.2,Arroyo,0,0,0,1
2026-01-14,0.26,1.463,0.0,0.0,0.0,Arroyo,0,0,0,1
2026-01-15,0.246,1.327,0.0,0.2,0.2,Arroyo,0,0,0,1
2026-01-16,0.23,1.182,0.0,2.2,2.2,Arroyo,0,0,0,1
2026-01-17,0.23,1.182,0.0,7.0,7.0,Arroyo,0,0,0,1
2026-01-18,0.23,1.182,0.0,0.4,0.4,Arroyo,0,0,0,1
2026-01-19,0.23,1.185,0.0,0.0,0.0,Arroyo,0,0,0,1
2026-01-20,0.24,1.276,0.0,0.2,0.2,Arroyo,0,0,0,1
2026-01-21,0.24,1.276,0.0,7.4,7.4,Arroyo,0,0,0,1
2026-01-22,0.24,1.276,0.0,1.2,1.2,Arroyo,0,0,0,1
2026-01-23,0.235,1.229,0.0,0.0,0.0,Arroyo,0,0,0,1
2026-01-24,0.23,1.182,0.0,0.4,0.4,Arroyo,0,0,0,1
2026-01-25,0.23,1.182,0.0,2.8,2.8,Arroyo,0,0,0,1
2026-01-26,0.23,1.182,0.0,11.4,11.4,Arroyo,0,0,0,1
2026-01-27,0.235,1.228,0.0,1.4,1.4,Arroyo,0,0,0,1
2026-01-28,0.23,1.182,0.0,4.0,4.0,Arroyo,0,0,0,1
2026-01-29,0.23,1.182,0.0,1.2,1.2,Arroyo,0,0,0,1
2026-01-30,0.234,1.216,0.0,4.8,4.8,Arroyo,0,0,0,1
2020-01-01,1.98,428.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-01-02,1.91,406.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-01-03,1.81,375.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-01-04,1.8,372.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-01-05,1.81,376.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-01-06,1.82,378.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-01-07,1.82,377.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-01-08,1.88,398.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-01-09,1.98,430.0,0.0,0.8,0.8,Asco,0,0,0,1
2020-01-10,2.0,435.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-01-11,1.99,434.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-01-12,1.98,430.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-01-13,1.92,412.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-01-14,1.78,366.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-01-15,1.81,375.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-01-16,1.82,377.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-01-17,1.82,377.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-01-18,1.82,377.0,0.0,12.4,12.4,Asco,0,0,0,1
2020-01-19,1.83,382.0,0.0,,,Asco,0,0,0,0
2020-01-20,1.82,378.0,0.0,,,Asco,0,0,0,0
2020-01-21,1.84,383.0,0.0,,,Asco,0,0,0,0
2020-01-22,1.86,390.0,0.0,,,Asco,0,0,0,0
2020-01-23,1.84,385.0,0.0,,,Asco,0,0,0,0
2020-01-24,2.14,496.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-01-25,2.26,544.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-01-26,1.83,382.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-01-27,1.82,377.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-01-28,1.81,376.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-01-29,2.06,465.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-01-30,2.47,615.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-01-31,2.56,651.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-02-01,2.44,604.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-02-02,2.44,604.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-02-03,2.26,541.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-02-04,1.16,198.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-02-05,1.53,317.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-02-06,2.41,593.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-02-07,2.36,574.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-02-08,2.23,524.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-02-09,2.22,520.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-02-10,2.19,510.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-02-11,2.26,534.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-02-12,2.26,536.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-02-13,2.26,535.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-02-14,2.08,471.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-02-15,1.72,345.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-02-16,1.72,347.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-02-17,1.73,349.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-02-18,1.71,344.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-02-19,1.71,345.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-02-20,1.74,352.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-02-21,1.72,346.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-02-22,1.68,334.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-02-23,1.69,335.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-02-24,1.71,342.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-02-25,1.7,339.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-02-26,1.54,294.0,0.0,0.0,0.0,Asco,0,0,0,1
2020-02-27,1.29,218.0,0.0,0.0,0.0,Asco,0,0,0,1
